country,year,sex,age,suicides_no,population,suicidesPer100k,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Portugal,1991,female,35-54 years,63.00,1272662,4.95,Portugal1991,,"89,242,382,961",9483,Boomers
Portugal,1991,female,25-34 years,29.00,729991,3.97,Portugal1991,,"89,242,382,961",9483,Boomers
Portugal,1991,female,15-24 years,17.00,804231,2.11,Portugal1991,,"89,242,382,961",9483,Generation X
Portugal,1991,female,5-14 years,3.00,689186,0.44,Portugal1991,,"89,242,382,961",9483,Millenials
Portugal,1991,male,5-14 years,1.00,720752,0.14,Portugal1991,,"89,242,382,961",9483,Millenials
Portugal,1992,male,75+ years,126.00,204104,61.73,Portugal1992,,"107,602,689,041",11445,G.I. Generation
Portugal,1992,male,55-74 years,214.00,892967,23.97,Portugal1992,,"107,602,689,041",11445,Silent
Portugal,1992,male,25-34 years,93.00,714020,13.02,Portugal1992,,"107,602,689,041",11445,Boomers
Portugal,1992,male,35-54 years,145.00,1188870,12.20,Portugal1992,,"107,602,689,041",11445,Boomers
Portugal,1992,female,75+ years,40.00,344289,11.62,Portugal1992,,"107,602,689,041",11445,G.I. Generation
Portugal,1992,female,55-74 years,84.00,1069050,7.86,Portugal1992,,"107,602,689,041",11445,Silent
Portugal,1992,male,15-24 years,47.00,823502,5.71,Portugal1992,,"107,602,689,041",11445,Generation X
Portugal,1992,female,35-54 years,62.00,1279526,4.85,Portugal1992,,"107,602,689,041",11445,Boomers
Portugal,1992,female,25-34 years,33.00,732876,4.50,Portugal1992,,"107,602,689,041",11445,Boomers
Portugal,1992,female,15-24 years,17.00,803379,2.12,Portugal1992,,"107,602,689,041",11445,Generation X
Portugal,1992,male,5-14 years,5.00,689877,0.72,Portugal1992,,"107,602,689,041",11445,Millenials
Portugal,1992,female,5-14 years,0.00,659097,0.00,Portugal1992,,"107,602,689,041",11445,Millenials
Portugal,1993,male,75+ years,99.00,206778,47.88,Portugal1993,,"95,019,103,603",10098,G.I. Generation
Portugal,1993,male,55-74 years,232.00,903714,25.67,Portugal1993,,"95,019,103,603",10098,Silent
Portugal,1993,male,35-54 years,143.00,1200800,11.91,Portugal1993,,"95,019,103,603",10098,Boomers
Portugal,1993,male,25-34 years,74.00,719282,10.29,Portugal1993,,"95,019,103,603",10098,Boomers
Portugal,1993,female,75+ years,34.00,349176,9.74,Portugal1993,,"95,019,103,603",10098,G.I. Generation
Portugal,1993,female,55-74 years,68.00,1082362,6.28,Portugal1993,,"95,019,103,603",10098,Silent
Portugal,1993,male,15-24 years,36.00,820793,4.39,Portugal1993,,"95,019,103,603",10098,Generation X
Portugal,1993,female,35-54 years,51.00,1290364,3.95,Portugal1993,,"95,019,103,603",10098,Boomers
Portugal,1993,female,25-34 years,24.00,736460,3.26,Portugal1993,,"95,019,103,603",10098,Boomers
Portugal,1993,female,15-24 years,16.00,800378,2.00,Portugal1993,,"95,019,103,603",10098,Generation X
Portugal,1993,male,5-14 years,2.00,665003,0.30,Portugal1993,,"95,019,103,603",10098,Millenials
Portugal,1993,female,5-14 years,1.00,634972,0.16,Portugal1993,,"95,019,103,603",10098,Millenials
Portugal,1994,male,75+ years,99.00,210020,47.14,Portugal1994,,"99,698,453,261",10566,G.I. Generation
Portugal,1994,male,55-74 years,198.00,914769,21.64,Portugal1994,,"99,698,453,261",10566,Silent
Portugal,1994,male,35-54 years,159.00,1215121,13.09,Portugal1994,,"99,698,453,261",10566,Boomers
Portugal,1994,male,25-34 years,87.00,726847,11.97,Portugal1994,,"99,698,453,261",10566,Boomers
Portugal,1994,female,75+ years,41.00,354798,11.56,Portugal1994,,"99,698,453,261",10566,G.I. Generation
Portugal,1994,female,55-74 years,62.00,1095880,5.66,Portugal1994,,"99,698,453,261",10566,Silent
Portugal,1994,male,15-24 years,40.00,816152,4.90,Portugal1994,,"99,698,453,261",10566,Generation X
Portugal,1994,female,35-54 years,40.00,1303044,3.07,Portugal1994,,"99,698,453,261",10566,Boomers
Portugal,1994,female,25-34 years,17.00,741575,2.29,Portugal1994,,"99,698,453,261",10566,Boomers
Portugal,1994,female,15-24 years,15.00,795915,1.88,Portugal1994,,"99,698,453,261",10566,Generation X
Portugal,1994,male,5-14 years,4.00,645578,0.62,Portugal1994,,"99,698,453,261",10566,Millenials
Portugal,1994,female,5-14 years,0.00,616310,0.00,Portugal1994,,"99,698,453,261",10566,Millenials
Portugal,1995,male,75+ years,105.00,217126,48.36,Portugal1995,0.759,"118,133,634,072",12469,G.I. Generation
Portugal,1995,male,55-74 years,205.00,922012,22.23,Portugal1995,0.759,"118,133,634,072",12469,Silent
Portugal,1995,female,75+ years,45.00,365693,12.31,Portugal1995,0.759,"118,133,634,072",12469,G.I. Generation
Portugal,1995,male,35-54 years,143.00,1234099,11.59,Portugal1995,0.759,"118,133,634,072",12469,Boomers
Portugal,1995,male,25-34 years,79.00,734449,10.76,Portugal1995,0.759,"118,133,634,072",12469,Generation X
Portugal,1995,female,55-74 years,75.00,1103607,6.80,Portugal1995,0.759,"118,133,634,072",12469,Silent
Portugal,1995,male,15-24 years,48.00,810241,5.92,Portugal1995,0.759,"118,133,634,072",12469,Generation X
Portugal,1995,female,35-54 years,61.00,1319819,4.62,Portugal1995,0.759,"118,133,634,072",12469,Boomers
Portugal,1995,female,15-24 years,24.00,790668,3.04,Portugal1995,0.759,"118,133,634,072",12469,Generation X
Portugal,1995,female,25-34 years,21.00,746855,2.81,Portugal1995,0.759,"118,133,634,072",12469,Generation X
Portugal,1995,male,5-14 years,2.00,628984,0.32,Portugal1995,0.759,"118,133,634,072",12469,Millenials
Portugal,1995,female,5-14 years,1.00,600291,0.17,Portugal1995,0.759,"118,133,634,072",12469,Millenials
Portugal,1996,male,75+ years,125.00,225418,55.45,Portugal1996,,"122,629,812,841",12887,G.I. Generation
Portugal,1996,male,55-74 years,168.00,925062,18.16,Portugal1996,,"122,629,812,841",12887,Silent
Portugal,1996,female,75+ years,39.00,377816,10.32,Portugal1996,,"122,629,812,841",12887,G.I. Generation
Portugal,1996,male,35-54 years,112.00,1257099,8.91,Portugal1996,,"122,629,812,841",12887,Boomers
Portugal,1996,male,25-34 years,52.00,742474,7.00,Portugal1996,,"122,629,812,841",12887,Generation X
Portugal,1996,female,55-74 years,65.00,1106628,5.87,Portugal1996,,"122,629,812,841",12887,Silent
Portugal,1996,male,15-24 years,34.00,802017,4.24,Portugal1996,,"122,629,812,841",12887,Generation X
Portugal,1996,female,35-54 years,32.00,1341116,2.39,Portugal1996,,"122,629,812,841",12887,Boomers
Portugal,1996,female,25-34 years,13.00,752776,1.73,Portugal1996,,"122,629,812,841",12887,Generation X
Portugal,1996,female,15-24 years,12.00,782814,1.53,Portugal1996,,"122,629,812,841",12887,Generation X
Portugal,1996,female,5-14 years,1.00,587063,0.17,Portugal1996,,"122,629,812,841",12887,Millenials
Portugal,1996,male,5-14 years,0.00,615677,0.00,Portugal1996,,"122,629,812,841",12887,Millenials
Portugal,1997,male,75+ years,104.00,233341,44.57,Portugal1997,,"117,046,198,971",12237,G.I. Generation
Portugal,1997,male,55-74 years,168.00,928588,18.09,Portugal1997,,"117,046,198,971",12237,Silent
Portugal,1997,male,25-34 years,66.00,750974,8.79,Portugal1997,,"117,046,198,971",12237,Generation X
Portugal,1997,male,35-54 years,110.00,1281488,8.58,Portugal1997,,"117,046,198,971",12237,Boomers
Portugal,1997,female,75+ years,26.00,389094,6.68,Portugal1997,,"117,046,198,971",12237,G.I. Generation
Portugal,1997,female,55-74 years,56.00,1110808,5.04,Portugal1997,,"117,046,198,971",12237,Silent
Portugal,1997,male,15-24 years,34.00,792256,4.29,Portugal1997,,"117,046,198,971",12237,Generation X
Portugal,1997,female,35-54 years,40.00,1364112,2.93,Portugal1997,,"117,046,198,971",12237,Boomers
Portugal,1997,female,25-34 years,13.00,759306,1.71,Portugal1997,,"117,046,198,971",12237,Generation X
Portugal,1997,female,15-24 years,9.00,772813,1.16,Portugal1997,,"117,046,198,971",12237,Generation X
Portugal,1997,female,5-14 years,1.00,576490,0.17,Portugal1997,,"117,046,198,971",12237,Millenials
Portugal,1997,male,5-14 years,1.00,605309,0.17,Portugal1997,,"117,046,198,971",12237,Millenials
Portugal,1998,male,75+ years,84.00,241639,34.76,Portugal1998,,"123,981,736,420",12892,G.I. Generation
Portugal,1998,male,55-74 years,153.00,934335,16.38,Portugal1998,,"123,981,736,420",12892,Silent
Portugal,1998,female,75+ years,34.00,401444,8.47,Portugal1998,,"123,981,736,420",12892,G.I. Generation
Portugal,1998,male,35-54 years,104.00,1305246,7.97,Portugal1998,,"123,981,736,420",12892,Boomers
Portugal,1998,male,25-34 years,45.00,758867,5.93,Portugal1998,,"123,981,736,420",12892,Generation X
Portugal,1998,female,55-74 years,59.00,1116623,5.28,Portugal1998,,"123,981,736,420",12892,Silent
Portugal,1998,male,15-24 years,29.00,781857,3.71,Portugal1998,,"123,981,736,420",12892,Generation X
Portugal,1998,female,35-54 years,30.00,1385950,2.16,Portugal1998,,"123,981,736,420",12892,Boomers
Portugal,1998,female,25-34 years,11.00,765333,1.44,Portugal1998,,"123,981,736,420",12892,Generation X
Portugal,1998,female,15-24 years,6.00,761601,0.79,Portugal1998,,"123,981,736,420",12892,Generation X
Portugal,1998,male,5-14 years,1.00,596248,0.17,Portugal1998,,"123,981,736,420",12892,Millenials
Portugal,1998,female,5-14 years,0.00,567967,0.00,Portugal1998,,"123,981,736,420",12892,Millenials
Portugal,1999,male,75+ years,96.00,250216,38.37,Portugal1999,,"127,465,545,493",13180,G.I. Generation
Portugal,1999,male,55-74 years,141.00,941388,14.98,Portugal1999,,"127,465,545,493",13180,Silent
Portugal,1999,female,75+ years,45.00,414314,10.86,Portugal1999,,"127,465,545,493",13180,G.I. Generation
Portugal,1999,male,35-54 years,108.00,1329116,8.13,Portugal1999,,"127,465,545,493",13180,Boomers
Portugal,1999,male,25-34 years,40.00,767148,5.21,Portugal1999,,"127,465,545,493",13180,Generation X
Portugal,1999,female,55-74 years,46.00,1123838,4.09,Portugal1999,,"127,465,545,493",13180,Silent
Portugal,1999,male,15-24 years,21.00,769488,2.73,Portugal1999,,"127,465,545,493",13180,Generation X
Portugal,1999,female,25-34 years,13.00,771565,1.68,Portugal1999,,"127,465,545,493",13180,Generation X
Portugal,1999,female,35-54 years,23.00,1407201,1.63,Portugal1999,,"127,465,545,493",13180,Boomers
Portugal,1999,female,15-24 years,8.00,748095,1.07,Portugal1999,,"127,465,545,493",13180,Generation X
Portugal,1999,female,5-14 years,3.00,560516,0.54,Portugal1999,,"127,465,545,493",13180,Millenials
Portugal,1999,male,5-14 years,1.00,588472,0.17,Portugal1999,,"127,465,545,493",13180,Millenials
Portugal,2000,male,75+ years,105.00,260379,40.33,Portugal2000,0.782,"118,358,489,958",12152,G.I. Generation
Portugal,2000,male,55-74 years,143.00,951836,15.02,Portugal2000,0.782,"118,358,489,958",12152,Silent
Portugal,2000,male,35-54 years,101.00,1354391,7.46,Portugal2000,0.782,"118,358,489,958",12152,Boomers
Portugal,2000,female,75+ years,31.00,429204,7.22,Portugal2000,0.782,"118,358,489,958",12152,G.I. Generation
Portugal,2000,male,25-34 years,40.00,776214,5.15,Portugal2000,0.782,"118,358,489,958",12152,Generation X
Portugal,2000,male,15-24 years,28.00,756755,3.70,Portugal2000,0.782,"118,358,489,958",12152,Generation X
Portugal,2000,female,55-74 years,38.00,1134765,3.35,Portugal2000,0.782,"118,358,489,958",12152,Silent
Portugal,2000,female,35-54 years,22.00,1428612,1.54,Portugal2000,0.782,"118,358,489,958",12152,Boomers
Portugal,2000,female,25-34 years,9.00,778058,1.16,Portugal2000,0.782,"118,358,489,958",12152,Generation X
Portugal,2000,female,15-24 years,7.00,734617,0.95,Portugal2000,0.782,"118,358,489,958",12152,Generation X
Portugal,2000,female,5-14 years,0.00,553311,0.00,Portugal2000,0.782,"118,358,489,958",12152,Millenials
Portugal,2000,male,5-14 years,0.00,581943,0.00,Portugal2000,0.782,"118,358,489,958",12152,Millenials
Portugal,2001,male,75+ years,132.00,270471,48.80,Portugal2001,,"121,545,880,984",12391,Silent
Portugal,2001,male,55-74 years,179.00,962517,18.60,Portugal2001,,"121,545,880,984",12391,Silent
Portugal,2001,male,25-34 years,88.00,788070,11.17,Portugal2001,,"121,545,880,984",12391,Generation X
Portugal,2001,male,35-54 years,145.00,1378448,10.52,Portugal2001,,"121,545,880,984",12391,Boomers
Portugal,2001,female,75+ years,40.00,444610,9.00,Portugal2001,,"121,545,880,984",12391,Silent
Portugal,2001,female,55-74 years,65.00,1145478,5.67,Portugal2001,,"121,545,880,984",12391,Silent
Portugal,2001,male,15-24 years,41.00,739952,5.54,Portugal2001,,"121,545,880,984",12391,Millenials
Portugal,2001,female,35-54 years,48.00,1448912,3.31,Portugal2001,,"121,545,880,984",12391,Boomers
Portugal,2001,female,25-34 years,13.00,787868,1.65,Portugal2001,,"121,545,880,984",12391,Generation X
Portugal,2001,female,15-24 years,8.00,717211,1.12,Portugal2001,,"121,545,880,984",12391,Millenials
Portugal,2001,female,5-14 years,1.00,547872,0.18,Portugal2001,,"121,545,880,984",12391,Millenials
Portugal,2001,male,5-14 years,1.00,578127,0.17,Portugal2001,,"121,545,880,984",12391,Millenials
Portugal,2002,male,75+ years,188.00,277989,67.63,Portugal2002,,"134,228,697,534",13614,Silent
Portugal,2002,male,55-74 years,305.00,970633,31.42,Portugal2002,,"134,228,697,534",13614,Silent
Portugal,2002,male,35-54 years,284.00,1398674,20.30,Portugal2002,,"134,228,697,534",13614,Boomers
Portugal,2002,male,25-34 years,118.00,799894,14.75,Portugal2002,,"134,228,697,534",13614,Generation X
Portugal,2002,female,75+ years,55.00,457011,12.03,Portugal2002,,"134,228,697,534",13614,Silent
Portugal,2002,female,55-74 years,87.00,1154273,7.54,Portugal2002,,"134,228,697,534",13614,Silent
Portugal,2002,male,15-24 years,50.00,716414,6.98,Portugal2002,,"134,228,697,534",13614,Millenials
Portugal,2002,female,35-54 years,81.00,1468439,5.52,Portugal2002,,"134,228,697,534",13614,Boomers
Portugal,2002,female,25-34 years,28.00,800649,3.50,Portugal2002,,"134,228,697,534",13614,Generation X
Portugal,2002,female,15-24 years,10.00,694535,1.44,Portugal2002,,"134,228,697,534",13614,Millenials
Portugal,2002,female,5-14 years,2.00,545281,0.37,Portugal2002,,"134,228,697,534",13614,Millenials
Portugal,2002,male,5-14 years,2.00,576040,0.35,Portugal2002,,"134,228,697,534",13614,Millenials
Portugal,2003,male,75+ years,197.00,284603,69.22,Portugal2003,,"164,964,195,260",16671,Silent
Portugal,2003,male,55-74 years,287.00,980972,29.26,Portugal2003,,"164,964,195,260",16671,Silent
Portugal,2003,male,35-54 years,263.00,1412952,18.61,Portugal2003,,"164,964,195,260",16671,Boomers
Portugal,2003,male,25-34 years,103.00,805301,12.79,Portugal2003,,"164,964,195,260",16671,Generation X
Portugal,2003,female,75+ years,58.00,468138,12.39,Portugal2003,,"164,964,195,260",16671,Silent
Portugal,2003,female,55-74 years,101.00,1165788,8.66,Portugal2003,,"164,964,195,260",16671,Silent
Portugal,2003,male,15-24 years,39.00,693733,5.62,Portugal2003,,"164,964,195,260",16671,Millenials
Portugal,2003,female,35-54 years,66.00,1483262,4.45,Portugal2003,,"164,964,195,260",16671,Boomers
Portugal,2003,female,25-34 years,31.00,809290,3.83,Portugal2003,,"164,964,195,260",16671,Generation X
Portugal,2003,female,15-24 years,11.00,672993,1.63,Portugal2003,,"164,964,195,260",16671,Millenials
Portugal,2003,female,5-14 years,0.00,544037,0.00,Portugal2003,,"164,964,195,260",16671,Millenials
Portugal,2003,male,5-14 years,0.00,573940,0.00,Portugal2003,,"164,964,195,260",16671,Millenials
Portugal,2007,male,75+ years,202.00,321263,62.88,Portugal2007,,"240,169,336,162",24003,Silent
Portugal,2007,male,55-74 years,245.00,1027686,23.84,Portugal2007,,"240,169,336,162",24003,Silent
Portugal,2007,male,35-54 years,207.00,1460075,14.18,Portugal2007,,"240,169,336,162",24003,Boomers
Portugal,2007,female,75+ years,62.00,525914,11.79,Portugal2007,,"240,169,336,162",24003,Silent
Portugal,2007,male,25-34 years,71.00,786823,9.02,Portugal2007,,"240,169,336,162",24003,Generation X
Portugal,2007,female,55-74 years,101.00,1211662,8.34,Portugal2007,,"240,169,336,162",24003,Silent
Portugal,2007,female,35-54 years,75.00,1535559,4.88,Portugal2007,,"240,169,336,162",24003,Boomers
Portugal,2007,male,15-24 years,26.00,623691,4.17,Portugal2007,,"240,169,336,162",24003,Millenials
Portugal,2007,female,25-34 years,18.00,799081,2.25,Portugal2007,,"240,169,336,162",24003,Generation X
Portugal,2007,female,15-24 years,11.00,600807,1.83,Portugal2007,,"240,169,336,162",24003,Millenials
Portugal,2007,female,5-14 years,2.00,541722,0.37,Portugal2007,,"240,169,336,162",24003,Generation Z
Portugal,2007,male,5-14 years,0.00,571430,0.00,Portugal2007,,"240,169,336,162",24003,Generation Z
Portugal,2008,male,75+ years,198.00,331536,59.72,Portugal2008,,"262,007,590,450",26121,Silent
Portugal,2008,male,55-74 years,256.00,1038777,24.64,Portugal2008,,"262,007,590,450",26121,Silent
Portugal,2008,male,35-54 years,236.00,1474833,16.00,Portugal2008,,"262,007,590,450",26121,Boomers
Portugal,2008,female,75+ years,58.00,542185,10.70,Portugal2008,,"262,007,590,450",26121,Silent
Portugal,2008,male,25-34 years,75.00,772208,9.71,Portugal2008,,"262,007,590,450",26121,Generation X
Portugal,2008,female,55-74 years,98.00,1222971,8.01,Portugal2008,,"262,007,590,450",26121,Silent
Portugal,2008,male,15-24 years,27.00,610336,4.42,Portugal2008,,"262,007,590,450",26121,Millenials
Portugal,2008,female,35-54 years,64.00,1552092,4.12,Portugal2008,,"262,007,590,450",26121,Boomers
Portugal,2008,female,25-34 years,17.00,786674,2.16,Portugal2008,,"262,007,590,450",26121,Generation X
Portugal,2008,female,15-24 years,7.00,589161,1.19,Portugal2008,,"262,007,590,450",26121,Millenials
Portugal,2008,male,5-14 years,2.00,569683,0.35,Portugal2008,,"262,007,590,450",26121,Generation Z
Portugal,2008,female,5-14 years,0.00,540184,0.00,Portugal2008,,"262,007,590,450",26121,Generation Z
Portugal,2009,male,75+ years,202.00,341119,59.22,Portugal2009,,"243,745,748,819",24254,Silent
Portugal,2009,male,55-74 years,250.00,1050939,23.79,Portugal2009,,"243,745,748,819",24254,Silent
Portugal,2009,male,35-54 years,235.00,1490036,15.77,Portugal2009,,"243,745,748,819",24254,Boomers
Portugal,2009,female,75+ years,58.00,557541,10.40,Portugal2009,,"243,745,748,819",24254,Silent
Portugal,2009,male,25-34 years,74.00,752496,9.83,Portugal2009,,"243,745,748,819",24254,Generation X
Portugal,2009,male,15-24 years,41.00,597960,6.86,Portugal2009,,"243,745,748,819",24254,Millenials
Portugal,2009,female,55-74 years,74.00,1234820,5.99,Portugal2009,,"243,745,748,819",24254,Silent
Portugal,2009,female,35-54 years,66.00,1570466,4.20,Portugal2009,,"243,745,748,819",24254,Boomers
Portugal,2009,female,25-34 years,16.00,769405,2.08,Portugal2009,,"243,745,748,819",24254,Generation X
Portugal,2009,female,15-24 years,8.00,578987,1.38,Portugal2009,,"243,745,748,819",24254,Millenials
Portugal,2009,male,5-14 years,1.00,567117,0.18,Portugal2009,,"243,745,748,819",24254,Generation Z
Portugal,2009,female,5-14 years,0.00,539032,0.00,Portugal2009,,"243,745,748,819",24254,Generation Z
Portugal,2010,male,75+ years,233.00,352383,66.12,Portugal2010,0.819,"238,303,443,425",23673,Silent
Portugal,2010,male,55-74 years,257.00,1063945,24.16,Portugal2010,0.819,"238,303,443,425",23673,Silent
Portugal,2010,male,35-54 years,258.00,1505279,17.14,Portugal2010,0.819,"238,303,443,425",23673,Generation X
